StartTime,StartFrame,FeedTubeIdx,FlyID,ChoiceIdx,AviFile,FeedVol_µl,FeedDuration_ms,Evap-mm3/s,Valid,RelativeTime_s,ExperimentState,Genotype,Sex,Minimum Age,Maximum Age,Tube1,Tube2,Temperature,#Flies,starved_time,FeedVol_nl,FeedSpeed_nl/s,feed_time_s,feed_duration_s
08/08/2017 17:31:42.098,374193.0,28,48-Hrs_Fly15,0,FeedEvent_28_2017-08-08_17-31-42.098.avi,0.01256,5219.0,7.099999999999999e-05,True,1970-01-01 03:21:48.396,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,12.56,2.40659130101552,12108.396,5.219
08/08/2017 17:31:47.349,374351.0,28,48-Hrs_Fly15,0,FeedEvent_28_2017-08-08_17-31-47.349.avi,0.002748,1429.0,7.099999999999999e-05,True,1970-01-01 03:21:53.647,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,2.748,1.9230230930720784,12113.646999999999,1.429
08/08/2017 17:31:48.811,374395.0,28,48-Hrs_Fly15,0,FeedEvent_28_2017-08-08_17-31-48.811.avi,0.001134,1396.0,7.099999999999999e-05,True,1970-01-01 03:21:55.109,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,1.1340000000000001,0.8123209169054443,12115.108999999999,1.396
08/08/2017 17:31:50.241,374438.0,28,48-Hrs_Fly15,0,FeedEvent_28_2017-08-08_17-31-50.241.avi,0.001517,4819.0,7.099999999999999e-05,True,1970-01-01 03:21:56.539,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,1.517,0.31479560074704294,12116.538999999999,4.819
08/08/2017 17:31:55.093,374584.0,28,48-Hrs_Fly15,0,FeedEvent_28_2017-08-08_17-31-55.093.avi,0.0019149999999999998,7114.0,7.099999999999999e-05,True,1970-01-01 03:22:01.391,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,1.9149999999999998,0.26918751757098675,12121.391000000001,7.114
08/08/2017 17:32:02.239,374799.0,28,48-Hrs_Fly15,0,FeedEvent_28_2017-08-08_17-32-02.239.avi,0.002204,2360.0,7.099999999999999e-05,True,1970-01-01 03:22:08.537,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,2.2039999999999997,0.9338983050847457,12128.537,2.36
08/08/2017 17:32:04.632,374871.0,28,48-Hrs_Fly15,0,FeedEvent_28_2017-08-08_17-32-04.632.avi,0.0020280000000000003,2560.0,7.099999999999999e-05,True,1970-01-01 03:22:10.930,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,2.0280000000000005,0.7921875000000002,12130.93,2.56
08/08/2017 17:32:07.225,374949.0,28,48-Hrs_Fly15,0,FeedEvent_28_2017-08-08_17-32-07.225.avi,0.002971,3357.0,7.099999999999999e-05,True,1970-01-01 03:22:13.523,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,2.971,0.8850163836759011,12133.523000000001,3.357
08/08/2017 17:32:10.615,375051.0,28,48-Hrs_Fly15,0,FeedEvent_28_2017-08-08_17-32-10.615.avi,0.001734,2460.0,7.099999999999999e-05,True,1970-01-01 03:22:16.913,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,1.734,0.7048780487804878,12136.913,2.46
08/08/2017 17:32:13.108,375126.0,28,48-Hrs_Fly15,0,FeedEvent_28_2017-08-08_17-32-13.108.avi,0.001572,1595.0,7.099999999999999e-05,True,1970-01-01 03:22:19.406,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,1.572,0.9855799373040753,12139.406,1.595
08/08/2017 17:32:25.904,375511.0,28,48-Hrs_Fly15,0,FeedEvent_28_2017-08-08_17-32-25.904.avi,0.0012720000000000001,1795.0,7.099999999999999e-05,True,1970-01-01 03:22:32.202,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,1.272,0.7086350974930362,12152.202,1.795
08/08/2017 17:32:27.732,375566.0,28,48-Hrs_Fly15,0,FeedEvent_28_2017-08-08_17-32-27.732.avi,0.003779,2360.0,7.099999999999999e-05,True,1970-01-01 03:22:34.030,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,3.779,1.6012711864406781,12154.03,2.36
08/08/2017 17:32:30.125,375638.0,28,48-Hrs_Fly15,0,FeedEvent_28_2017-08-08_17-32-30.125.avi,0.010413,4454.0,7.099999999999999e-05,True,1970-01-01 03:22:36.423,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,10.413,2.3378985181859004,12156.423,4.454
08/08/2017 17:32:34.612,375773.0,28,48-Hrs_Fly15,0,FeedEvent_28_2017-08-08_17-32-34.612.avi,0.004181,1197.0,7.099999999999999e-05,True,1970-01-01 03:22:40.910,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,4.181,3.4928989139515454,12160.91,1.197
08/08/2017 17:32:35.842,375810.0,28,48-Hrs_Fly15,0,FeedEvent_28_2017-08-08_17-32-35.842.avi,0.004251,6449.0,7.099999999999999e-05,True,1970-01-01 03:22:42.140,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,4.2509999999999994,0.6591719646456814,12162.14,6.449
08/08/2017 17:33:04.758,376680.0,28,48-Hrs_Fly15,0,FeedEvent_28_2017-08-08_17-33-04.758.avi,0.001609,2659.0,7.099999999999999e-05,True,1970-01-01 03:23:11.056,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,1.609,0.6051147047762317,12191.056,2.659
08/08/2017 17:33:07.450,376761.0,28,48-Hrs_Fly15,0,FeedEvent_28_2017-08-08_17-33-07.450.avi,0.001477,1895.0,7.099999999999999e-05,True,1970-01-01 03:23:13.748,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,1.477,0.7794195250659631,12193.748,1.895
08/08/2017 18:18:26.307,458563.0,28,48-Hrs_Fly15,0,FeedEvent_28_2017-08-08_18-18-26.307.avi,0.003722,9273.0,2.9999999999999997e-05,True,1970-01-01 04:08:32.605,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,3.722,0.4013803515582875,14912.605,9.273
08/08/2017 18:18:35.613,458843.0,28,48-Hrs_Fly15,0,FeedEvent_28_2017-08-08_18-18-35.613.avi,0.0025629999999999997,4655.0,2.9999999999999997e-05,True,1970-01-01 04:08:41.911,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,2.5629999999999997,0.5505907626208377,14921.911,4.655
08/08/2017 19:02:05.719,537373.0,28,48-Hrs_Fly15,0,FeedEvent_28_2017-08-08_19-02-05.719.avi,0.007890000000000001,14790.0,0.00018600000000000002,True,1970-01-01 04:52:12.017,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,7.8900000000000015,0.5334685598377283,17532.017,14.79
08/08/2017 19:02:20.542,537819.0,28,48-Hrs_Fly15,0,FeedEvent_28_2017-08-08_19-02-20.542.avi,0.0019850000000000002,1065.0,0.00018600000000000002,True,1970-01-01 04:52:26.840,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,1.9850000000000003,1.8638497652582164,17546.84,1.065
08/08/2017 19:02:32.275,538172.0,28,48-Hrs_Fly15,0,FeedEvent_28_2017-08-08_19-02-32.275.avi,0.004097,2493.0,0.00018600000000000002,True,1970-01-01 04:52:38.573,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,4.0969999999999995,1.64340152426795,17558.573,2.493
08/08/2017 19:02:34.801,538248.0,28,48-Hrs_Fly15,0,FeedEvent_28_2017-08-08_19-02-34.801.avi,0.001108,1429.0,0.00018600000000000002,True,1970-01-01 04:52:41.099,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,1.108,0.7753673897830651,17561.099,1.429
08/08/2017 19:02:36.264,538292.0,28,48-Hrs_Fly15,0,FeedEvent_28_2017-08-08_19-02-36.264.avi,0.0016940000000000002,7911.0,0.00018600000000000002,True,1970-01-01 04:52:42.562,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,1.6940000000000002,0.21413222095815956,17562.561999999998,7.911
08/08/2017 19:54:58.062,632819.0,28,48-Hrs_Fly15,0,FeedEvent_28_2017-08-08_19-54-58.062.avi,0.004218,5683.0,5.2000000000000004e-05,True,1970-01-01 05:45:04.360,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,4.218,0.7422136195671301,20704.36,5.683
08/08/2017 19:55:03.779,632991.0,28,48-Hrs_Fly15,0,FeedEvent_28_2017-08-08_19-55-03.779.avi,0.004404,11434.0,5.2000000000000004e-05,True,1970-01-01 05:45:10.077,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,4.404,0.38516704565331467,20710.077,11.434
08/08/2017 19:55:25.615,633648.0,28,48-Hrs_Fly15,0,FeedEvent_28_2017-08-08_19-55-25.615.avi,0.001779,3091.0,5.2000000000000004e-05,True,1970-01-01 05:45:31.913,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,1.779,0.5755418958265933,20731.913,3.091
08/08/2017 19:55:39.010,634051.0,28,48-Hrs_Fly15,0,FeedEvent_28_2017-08-08_19-55-39.010.avi,0.001795,5119.0,5.2000000000000004e-05,True,1970-01-01 05:45:45.308,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,1.795,0.3506544246923227,20745.308,5.119
08/08/2017 19:59:12.658,640479.0,28,48-Hrs_Fly15,0,FeedEvent_28_2017-08-08_19-59-12.658.avi,0.004912,4520.0,0.00011100000000000001,True,1970-01-01 05:49:18.956,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,4.912,1.0867256637168143,20958.956000000002,4.52
,,0,48-Hrs_Fly15,0,NIL,,,,False,1970-01-01 06:04:51.000,PAD,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,,,21891.0,
,,0,48-Hrs_Fly16,0,NIL,,,,False,1970-01-01 00:00:00.500,PAD,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,,,0.5,
,,0,48-Hrs_Fly16,0,NIL,,,,False,1970-01-01 06:04:51.000,PAD,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,,,21891.0,
,,0,48-Hrs_Fly17,0,NIL,,,,False,1970-01-01 00:00:00.500,PAD,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,,,0.5,
,,0,48-Hrs_Fly17,0,NIL,,,,False,1970-01-01 06:04:51.000,PAD,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,,,21891.0,
,,0,48-Hrs_Fly18,0,NIL,,,,False,1970-01-01 00:00:00.500,PAD,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,,,0.5,
08/08/2017 14:37:13.588,59236.0,34,48-Hrs_Fly18,0,FeedEvent_34_2017-08-08_14-37-13.588.avi,0.0033659999999999996,6780.0,0.000379,True,1970-01-01 00:27:19.886,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,3.3659999999999997,0.49646017699115036,1639.886,6.78
,,0,48-Hrs_Fly18,0,NIL,,,,False,1970-01-01 06:04:51.000,PAD,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,,,21891.0,
,,0,48-Hrs_Fly19,0,NIL,,,,False,1970-01-01 00:00:00.500,PAD,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,,,0.5,
08/08/2017 14:47:58.519,78640.0,36,48-Hrs_Fly19,0,FeedEvent_36_2017-08-08_14-47-58.519.avi,0.005435,1896.0,5e-05,True,1970-01-01 00:38:04.817,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,5.435,2.8665611814345993,2284.817,1.896
08/08/2017 14:48:00.447,78698.0,36,48-Hrs_Fly19,0,FeedEvent_36_2017-08-08_14-48-00.447.avi,0.004571,2626.0,5e-05,True,1970-01-01 00:38:06.745,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,4.571000000000001,1.740670220868241,2286.745,2.626
08/08/2017 14:48:03.106,78778.0,36,48-Hrs_Fly19,0,FeedEvent_36_2017-08-08_14-48-03.106.avi,0.001449,3457.0,5e-05,True,1970-01-01 00:38:09.404,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,1.449,0.41914955163436507,2289.404,3.457
08/08/2017 14:48:06.596,78883.0,36,48-Hrs_Fly19,0,FeedEvent_36_2017-08-08_14-48-06.596.avi,0.001113,2626.0,5e-05,True,1970-01-01 00:38:12.894,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,1.113,0.42383853769992386,2292.894,2.626
08/08/2017 14:48:09.255,78963.0,36,48-Hrs_Fly19,0,FeedEvent_36_2017-08-08_14-48-09.255.avi,0.002016,1230.0,5e-05,True,1970-01-01 00:38:15.553,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,2.016,1.6390243902439026,2295.553,1.23
08/08/2017 14:48:10.551,79002.0,36,48-Hrs_Fly19,0,FeedEvent_36_2017-08-08_14-48-10.551.avi,0.0026379999999999997,1729.0,5e-05,True,1970-01-01 00:38:16.849,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,2.638,1.5257374204742624,2296.849,1.729
08/08/2017 14:48:12.313,79055.0,36,48-Hrs_Fly19,0,FeedEvent_36_2017-08-08_14-48-12.313.avi,0.001498,3257.0,5e-05,True,1970-01-01 00:38:18.611,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,1.498,0.45993245317777093,2298.611,3.257
08/08/2017 14:48:15.603,79154.0,36,48-Hrs_Fly19,0,FeedEvent_36_2017-08-08_14-48-15.603.avi,0.002204,1929.0,5e-05,True,1970-01-01 00:38:21.901,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,2.2039999999999997,1.142560912389839,2301.901,1.929
08/08/2017 14:48:17.564,79213.0,36,48-Hrs_Fly19,0,FeedEvent_36_2017-08-08_14-48-17.564.avi,0.0016589999999999999,6481.0,5e-05,True,1970-01-01 00:38:23.862,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,1.6589999999999998,0.2559790155840148,2303.862,6.481
08/08/2017 14:48:36.343,79778.0,36,48-Hrs_Fly19,0,FeedEvent_36_2017-08-08_14-48-36.343.avi,0.0011070000000000001,5418.0,5e-05,True,1970-01-01 00:38:42.641,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,1.1070000000000002,0.20431893687707645,2322.641,5.418
08/08/2017 14:49:05.492,80655.0,36,48-Hrs_Fly19,0,FeedEvent_36_2017-08-08_14-49-05.492.avi,0.001396,4056.0,5e-05,True,1970-01-01 00:39:11.790,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,1.3960000000000001,0.344181459566075,2351.79,4.056
08/08/2017 14:50:18.314,82846.0,36,48-Hrs_Fly19,0,FeedEvent_36_2017-08-08_14-50-18.314.avi,0.002109,1032.0,5e-05,True,1970-01-01 00:40:24.612,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,2.109,2.0436046511627906,2424.612,1.032
08/08/2017 14:50:19.411,82879.0,36,48-Hrs_Fly19,0,FeedEvent_36_2017-08-08_14-50-19.411.avi,0.001895,1895.0,5e-05,True,1970-01-01 00:40:25.709,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,1.895,1.0,2425.709,1.895
08/08/2017 14:50:21.339,82937.0,36,48-Hrs_Fly19,0,FeedEvent_36_2017-08-08_14-50-21.339.avi,0.002466,2759.0,5e-05,True,1970-01-01 00:40:27.637,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,2.4659999999999997,0.8938021022109459,2427.637,2.759
08/08/2017 16:28:34.504,260236.0,36,48-Hrs_Fly19,0,FeedEvent_36_2017-08-08_16-28-34.504.avi,0.007645,3423.0,2.2e-05,True,1970-01-01 02:18:40.802,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,7.645,2.233420975752264,8320.802,3.423
08/08/2017 16:28:40.154,260406.0,36,48-Hrs_Fly19,0,FeedEvent_36_2017-08-08_16-28-40.154.avi,0.039723,11235.0,2.2e-05,True,1970-01-01 02:18:46.452,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,39.723,3.5356475300400536,8326.452,11.235
08/08/2017 16:28:51.421,260745.0,36,48-Hrs_Fly19,0,FeedEvent_36_2017-08-08_16-28-51.421.avi,0.002625,1695.0,2.2e-05,True,1970-01-01 02:18:57.719,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,2.625,1.5486725663716814,8337.719000000001,1.695
08/08/2017 16:28:53.150,260797.0,36,48-Hrs_Fly19,0,FeedEvent_36_2017-08-08_16-28-53.150.avi,0.003022,4320.0,2.2e-05,True,1970-01-01 02:18:59.448,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,3.022,0.699537037037037,8339.448,4.32
08/08/2017 18:41:12.649,499672.0,36,48-Hrs_Fly19,0,FeedEvent_36_2017-08-08_18-41-12.649.avi,0.019224,14193.0,1.7e-05,True,1970-01-01 04:31:18.947,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,19.224,1.3544705136334814,16278.947,14.193
08/08/2017 18:41:26.874,500100.0,36,48-Hrs_Fly19,0,FeedEvent_36_2017-08-08_18-41-26.874.avi,0.037857999999999996,11666.0,1.7e-05,True,1970-01-01 04:31:33.172,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,37.858,3.245156866106634,16293.171999999999,11.666
08/08/2017 18:41:38.574,500452.0,36,48-Hrs_Fly19,0,FeedEvent_36_2017-08-08_18-41-38.574.avi,0.0017530000000000002,3291.0,1.7e-05,True,1970-01-01 04:31:44.872,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,1.7530000000000001,0.5326648435126102,16304.872,3.291
08/08/2017 18:41:41.897,500552.0,36,48-Hrs_Fly19,0,FeedEvent_36_2017-08-08_18-41-41.897.avi,0.001033,3922.0,1.7e-05,True,1970-01-01 04:31:48.195,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,1.0330000000000001,0.26338602753697093,16308.195,3.922
08/08/2017 18:41:45.853,500671.0,36,48-Hrs_Fly19,0,FeedEvent_36_2017-08-08_18-41-45.853.avi,0.0010140000000000001,9605.0,1.7e-05,True,1970-01-01 04:31:52.151,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,1.0140000000000002,0.10557001561686624,16312.151000000002,9.605
08/08/2017 18:42:06.293,501286.0,36,48-Hrs_Fly19,0,FeedEvent_36_2017-08-08_18-42-06.293.avi,0.001217,7412.0,1.7e-05,True,1970-01-01 04:32:12.591,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,1.217,0.16419320021586617,16332.591,7.412
08/08/2017 19:30:42.113,589014.0,36,48-Hrs_Fly19,0,FeedEvent_36_2017-08-08_19-30-42.113.avi,0.0013830000000000001,2127.0,8.9e-05,True,1970-01-01 05:20:48.411,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,1.383,0.6502115655853316,19248.411,2.127
08/08/2017 19:42:49.140,610888.0,36,48-Hrs_Fly19,0,FeedEvent_36_2017-08-08_19-42-49.140.avi,0.0011099999999999999,3923.0,2.1e-05,True,1970-01-01 05:32:55.438,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,1.1099999999999999,0.28294672444557734,19975.438000000002,3.923
08/08/2017 19:45:43.967,616148.0,36,48-Hrs_Fly19,0,FeedEvent_36_2017-08-08_19-45-43.967.avi,0.001139,4089.0,3.5e-05,True,1970-01-01 05:35:50.265,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,1.139,0.27855221325507457,20150.265,4.089
08/08/2017 19:51:06.433,625850.0,36,48-Hrs_Fly19,0,FeedEvent_36_2017-08-08_19-51-06.433.avi,0.001778,1163.0,9.8e-05,True,1970-01-01 05:41:12.731,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,1.778,1.528804815133276,20472.731,1.163
08/08/2017 20:06:31.785,653691.0,36,48-Hrs_Fly19,0,FeedEvent_36_2017-08-08_20-06-31.785.avi,0.002747,2260.0,2.6000000000000002e-05,True,1970-01-01 05:56:38.083,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,2.747,1.215486725663717,21398.083,2.26
,,0,48-Hrs_Fly19,0,NIL,,,,False,1970-01-01 06:04:51.000,PAD,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,,,21891.0,
,,0,48-Hrs_Fly2,0,NIL,,,,False,1970-01-01 00:00:00.500,PAD,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,,,0.5,
08/08/2017 19:36:58.556,600340.0,2,48-Hrs_Fly2,0,FeedEvent_2_2017-08-08_19-36-58.556.avi,0.001375,6083.0,6.6e-05,True,1970-01-01 05:27:04.854,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,1.375,0.2260397830018083,19624.854,6.083
,,0,48-Hrs_Fly2,0,NIL,,,,False,1970-01-01 06:04:51.000,PAD,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,,,21891.0,
,,0,48-Hrs_Fly20,0,NIL,,,,False,1970-01-01 00:00:00.500,PAD,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,,,0.5,
08/08/2017 15:23:53.115,143457.0,38,48-Hrs_Fly20,0,FeedEvent_38_2017-08-08_15-23-53.115.avi,0.013522999999999999,2758.0,0.000109,True,1970-01-01 01:13:59.413,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,13.522999999999998,4.90319071791153,4439.413,2.758
08/08/2017 15:23:55.907,143541.0,38,48-Hrs_Fly20,0,FeedEvent_38_2017-08-08_15-23-55.907.avi,0.001866,1695.0,0.000109,True,1970-01-01 01:14:02.205,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,1.866,1.1008849557522125,4442.205,1.695
08/08/2017 15:23:57.635,143593.0,38,48-Hrs_Fly20,0,FeedEvent_38_2017-08-08_15-23-57.635.avi,0.002007,1529.0,0.000109,True,1970-01-01 01:14:03.933,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,2.007,1.3126226291693919,4443.933,1.529
08/08/2017 15:23:59.197,143640.0,38,48-Hrs_Fly20,0,FeedEvent_38_2017-08-08_15-23-59.197.avi,0.0031579999999999998,1496.0,0.000109,True,1970-01-01 01:14:05.495,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,3.158,2.1109625668449197,4445.495,1.496
08/08/2017 15:24:00.726,143686.0,38,48-Hrs_Fly20,0,FeedEvent_38_2017-08-08_15-24-00.726.avi,0.001466,2393.0,0.000109,True,1970-01-01 01:14:07.024,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,1.466,0.6126201420810699,4447.024,2.393
08/08/2017 15:24:03.152,143759.0,38,48-Hrs_Fly20,0,FeedEvent_38_2017-08-08_15-24-03.152.avi,0.002148,2726.0,0.000109,True,1970-01-01 01:14:09.450,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,2.148,0.7879677182685254,4449.45,2.726
08/08/2017 15:25:05.738,145642.0,38,48-Hrs_Fly20,0,FeedEvent_38_2017-08-08_15-25-05.738.avi,0.0029879999999999998,4187.0,0.0,True,1970-01-01 01:15:12.036,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,2.988,0.7136374492476714,4512.036,4.187
08/08/2017 15:25:09.959,145769.0,38,48-Hrs_Fly20,0,FeedEvent_38_2017-08-08_15-25-09.959.avi,0.003275,3855.0,0.0,True,1970-01-01 01:15:16.257,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,3.2750000000000004,0.8495460440985734,4516.2570000000005,3.855
08/08/2017 15:25:13.847,145886.0,38,48-Hrs_Fly20,0,FeedEvent_38_2017-08-08_15-25-13.847.avi,0.001271,2693.0,0.0,True,1970-01-01 01:15:20.145,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,1.271,0.4719643520237653,4520.145,2.693
08/08/2017 15:25:16.573,145968.0,38,48-Hrs_Fly20,0,FeedEvent_38_2017-08-08_15-25-16.573.avi,0.0019190000000000001,3989.0,0.0,True,1970-01-01 01:15:22.871,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,1.919,0.48107295061418903,4522.871,3.989
08/08/2017 15:25:20.595,146089.0,38,48-Hrs_Fly20,0,FeedEvent_38_2017-08-08_15-25-20.595.avi,0.002433,3456.0,0.0,True,1970-01-01 01:15:26.893,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,2.433,0.7039930555555555,4526.893,3.456
08/08/2017 15:25:24.084,146194.0,38,48-Hrs_Fly20,0,FeedEvent_38_2017-08-08_15-25-24.084.avi,0.001656,1862.0,0.0,True,1970-01-01 01:15:30.382,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,1.656,0.8893662728249193,4530.3820000000005,1.862
08/08/2017 15:25:25.979,146251.0,38,48-Hrs_Fly20,0,FeedEvent_38_2017-08-08_15-25-25.979.avi,0.001426,3756.0,0.0,True,1970-01-01 01:15:32.277,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,1.426,0.37965921192758256,4532.277,3.756
08/08/2017 15:25:29.768,146365.0,38,48-Hrs_Fly20,0,FeedEvent_38_2017-08-08_15-25-29.768.avi,0.001417,5419.0,0.0,True,1970-01-01 01:15:36.066,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,1.417,0.2614873592913822,4536.066,5.419
08/08/2017 15:25:35.219,146529.0,38,48-Hrs_Fly20,0,FeedEvent_38_2017-08-08_15-25-35.219.avi,0.001353,5949.0,0.0,True,1970-01-01 01:15:41.517,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,1.353,0.22743318204740293,4541.517,5.949
08/08/2017 15:25:41.202,146709.0,38,48-Hrs_Fly20,0,FeedEvent_38_2017-08-08_15-25-41.202.avi,0.027063999999999998,21305.0,0.0,True,1970-01-01 01:15:47.500,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,27.063999999999997,1.2703121333020417,4547.5,21.305
08/08/2017 15:26:02.540,147351.0,38,48-Hrs_Fly20,0,FeedEvent_38_2017-08-08_15-26-02.540.avi,0.001341,1229.0,0.0,True,1970-01-01 01:16:08.838,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,1.341,1.0911310008136696,4568.838,1.229
08/08/2017 15:26:03.803,147389.0,38,48-Hrs_Fly20,0,FeedEvent_38_2017-08-08_15-26-03.803.avi,0.001108,1562.0,0.0,True,1970-01-01 01:16:10.101,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,22,,48-Hrs,1.108,0.709346991037132,4570.101,1.562
